Date,SKU,daily_sales,rolling_mean_7,rolling_std_7,demand_change,volatility_ratio,forecast_error,ghost_flag,ghost_demand
2022-04-14,J0341-DR-M,3,3.5714285714285716,4.3149794459588815,2.0,1.208193906574193,2.0,-1,1
2022-04-20,J0341-DR-M,14,5.428571428571429,5.623081683476386,13.0,1.035830645618952,13.0,-1,1
2022-04-21,J0341-DR-M,8,4.714285714285714,4.7509397566616824,-0.4285714285714286,1.0077748861275022,-6.0,-1,1
2022-04-22,J0341-DR-M,4,4.714285714285714,4.7509397566616824,-0.5,1.0077748861275022,-4.0,-1,1
2022-04-30,J0341-DR-M,9,6.428571428571429,4.27617987059879,1.25,0.6651834319535002,5.0,-1,1
2022-05-23,J0341-DR-M,8,5.571428571428571,2.5071326821120343,3.0,0.44999809294352794,6.0,-1,1
2022-05-27,J0341-DR-M,5,4.857142857142857,3.2366943748507473,4.0,0.6663781164502476,4.0,-1,1
2022-05-28,J0341-DR-M,17,6.0,5.5377492419453835,2.4,0.922958053164555,12.0,-1,1
2022-05-29,J0341-DR-M,7,6.0,5.5377492419453835,-0.5882352941176471,0.922958053164555,-10.0,-1,1
2022-05-30,J0341-DR-M,10,7.142857142857143,5.398412465054625,0.4285714285714286,0.7557776392987778,3.0,-1,1
2022-05-31,J0341-DR-M,7,7.0,5.385164807134505,-0.30000000000000004,0.7693091482607651,-3.0,-1,1
2022-06-01,J0341-DR-M,2,7.0,5.385164807134505,-0.7142857142857143,0.7693091482607651,-5.0,-1,1
2022-06-20,J0341-DR-M,4,3.7142857142857144,3.545621041711671,3.0,0.9545900234558281,3.0,-1,1
2022-05-19,J0341-DR-S,7,3.4285714285714284,2.5071326821120343,6.0,0.7312468190023544,6.0,-1,1
2022-06-01,J0341-DR-S,12,5.142857142857143,3.8047589248453666,0.5,0.739814091533859,4.0,-1,1
2022-06-02,J0341-DR-S,14,6.428571428571429,5.061526214398935,0.16666666666666674,0.7873483997634165,2.0,-1,1
2022-06-05,J0341-DR-S,1,5.857142857142857,5.459809869356607,-0.9285714285714286,0.9321625014721644,-13.0,-1,1
2022-06-28,J0341-DR-S,2,4.714285714285714,5.707138387268052,1.0,1.2106048556558295,1.0,-1,1
2022-04-16,J0341-DR-XL,7,4.428571428571429,3.408672412985387,2.5,0.769700048483786,5.0,-1,1
2022-05-23,J0341-DR-XL,9,2.7142857142857144,2.870208222079931,3.5,1.0574447448655948,7.0,-1,1
2022-05-24,J0341-DR-XL,1,2.7142857142857144,2.870208222079931,-0.8888888888888888,1.0574447448655948,-8.0,-1,1
2022-05-30,J0341-DR-XL,7,2.7142857142857144,2.3603873774083297,6.0,0.8696160818181965,6.0,-1,1
2022-04-26,J0341-DR-XS,6,4.0,2.23606797749979,5.0,0.5590168546207338,5.0,-1,1
2022-05-01,J0341-DR-XXL,9,3.5714285714285716,2.7602622373694166,2.0,0.7728732100589377,6.0,-1,1
2022-05-07,J0341-DR-XXL,1,3.0,2.82842712474619,-0.8888888888888888,0.9428087273124874,-8.0,-1,1
2022-05-27,J0341-DR-XXL,8,4.857142857142857,2.5448360411214064,3.0,0.5239367241262581,6.0,-1,1
2022-05-31,J0341-DR-XXL,6,3.7142857142857144,2.8702082220799303,5.0,0.7727481594354767,5.0,-1,1
2022-05-03,J0341-DR-XXXL,8,2.5714285714285716,2.4397501823713332,7.0,0.9487913686144306,7.0,-1,1
2022-04-23,JNE2014-KR-178-L,6,3.0,1.9148542155126762,5.0,0.6382845257427168,5.0,-1,1
2022-04-26,JNE2270-KR-487-A-XXL,7,3.4285714285714284,2.0701966780270626,2.5,0.60380718831413,5.0,-1,1
2022-04-28,JNE2305-KR-533-L,9,2.7142857142857144,2.870208222079931,8.0,1.0574447448655948,8.0,-1,1
2022-05-09,JNE2305-KR-533-L,1,2.5714285714285716,2.9358214555806383,-0.8888888888888888,1.1417078998393981,-8.0,-1,1
2022-05-02,JNE2305-KR-533-M,7,2.142857142857143,2.193062655175134,2.5,1.0234287614816404,5.0,-1,1
2022-05-05,JNE2305-KR-533-M,7,3.5714285714285716,2.6992062325273127,2.5,0.7557775334899381,5.0,-1,1
2022-05-09,JNE2305-KR-533-M,7,4.428571428571429,2.6992062325273127,6.0,0.6094980439098349,6.0,-1,1
2022-06-04,JNE2305-KR-533-M,8,2.4285714285714284,2.5727509827123995,3.0,1.0593676154949112,6.0,-1,1
2022-04-15,JNE2305-KR-533-XL,8,2.4285714285714284,2.5727509827124,1.6666666666666665,1.0593676154949112,5.0,-1,1
2022-04-15,JNE3291-KR-L,12,4.857142857142857,3.7161167647860327,1.0,0.7650827058212732,6.0,-1,1
2022-04-16,JNE3291-KR-L,7,5.142857142857143,3.8047589248453675,-0.41666666666666663,0.7398140915338591,-5.0,-1,1
2022-05-05,JNE3291-KR-L,7,3.857142857142857,2.1930626551751335,6.0,0.568571652082384,6.0,-1,1
2022-04-22,JNE3291-KR-M,1,4.428571428571429,3.59894164336975,-0.8888888888888888,0.8126640585464463,-8.0,-1,1
2022-05-02,JNE3291-KR-M,4,4.285714285714286,3.5923198500080566,3.0,0.838207769420067,3.0,-1,1
2022-06-03,JNE3291-KR-M,8,2.2857142857142856,2.5634797778466245,7.0,1.1215219121420616,7.0,-1,1
2022-05-02,JNE3291-KR-S,6,3.0,2.23606797749979,5.0,0.7453557440480152,5.0,-1,1
2022-04-19,JNE3291-KR-XL,12,4.857142857142857,3.7606990231680517,1.0,0.7742614041866628,6.0,-1,1
2022-04-25,JNE3291-KR-XL,10,6.285714285714286,3.4982989063393704,0.6666666666666667,0.5565474647396214,4.0,-1,1
2022-05-02,JNE3291-KR-XL,7,6.571428571428571,3.3594217189442417,2.5,0.511216270741213,5.0,-1,1
2022-05-03,JNE3291-KR-XXL,8,2.4285714285714284,2.6992062325273127,1.0,1.1114374028017275,4.0,-1,1
2022-05-04,JNE3364-KR-1051-A-L,9,3.142857142857143,2.968084198523319,2.0,0.9443901263151067,6.0,-1,1
2022-05-04,JNE3366-KR-1053-XXL,6,2.2857142857142856,1.799470821684875,5.0,0.7872681400573215,5.0,-1,1
2022-04-15,JNE3368-KR-L,11,4.714285714285714,4.785891965429423,-0.08333333333333337,1.0151889894449404,-1.0,-1,1
2022-04-16,JNE3368-KR-L,1,4.285714285714286,4.990467102863408,-0.9090909090909091,1.1644420522983163,-10.0,-1,1
2022-04-19,JNE3368-KR-M,1,5.0,6.506407098647712,0.0,1.3012811594733105,0.0,-1,1
2022-04-20,JNE3368-KR-M,1,5.0,6.506407098647712,0.0,1.3012811594733105,0.0,-1,1
2022-04-21,JNE3368-KR-M,4,5.285714285714286,6.395683067879607,3.0,1.2099938650054105,3.0,-1,1
2022-04-22,JNE3368-KR-M,2,3.5714285714285716,5.159365040297847,-0.5,1.444621806789291,-2.0,-1,1
2022-04-15,JNE3368-KR-XL,16,4.857142857142857,5.3363086938623105,1.2857142857142856,1.0986515637198597,9.0,-1,1
2022-04-16,JNE3368-KR-XL,3,4.857142857142857,5.3363086938623105,-0.8125,1.0986515637198597,-13.0,-1,1
2022-04-17,JNE3368-KR-XL,1,4.714285714285714,5.437961803049794,-0.6666666666666667,1.1535068044485128,-2.0,-1,1
2022-04-18,JNE3368-KR-XL,3,5.0,5.259911279353167,2.0,1.0519820454742244,2.0,-1,1
2022-04-21,JNE3368-KR-XL,10,5.0,5.802298395176403,9.0,1.160459446943391,9.0,-1,1
2022-04-22,JNE3368-KR-XL,1,2.857142857142857,3.28778402720188,-0.9,1.1507240067672555,-9.0,-1,1
2022-04-20,JNE3368-KR-XXL,15,5.857142857142857,5.0142653642240695,14.0,0.8560939404124611,14.0,-1,1
2022-04-21,JNE3368-KR-XXL,7,6.142857142857143,5.0142653642240695,-0.5333333333333333,0.8162756240846306,-8.0,-1,1
2022-04-22,JNE3368-KR-XXL,3,5.285714285714286,4.956957592256421,-0.5714285714285714,0.9378026103020722,-4.0,-1,1
2022-04-23,JNE3368-KR-XXL,1,4.428571428571429,5.126959555693246,-0.6666666666666667,1.1577002834177657,-2.0,-1,1
2022-04-28,JNE3368-KR-XXL,14,6.0,6.191391873668904,13.0,1.031898473628405,13.0,-1,1
2022-04-29,JNE3368-KR-XXL,4,4.428571428571429,4.7559486560567095,-0.7142857142857143,1.0739236475784333,-10.0,-1,1
2022-04-30,JNE3368-KR-XXL,1,3.5714285714285716,4.7559486560567095,-0.75,1.3316652508296083,-3.0,-1,1
2022-05-02,JNE3368-KR-XXL,6,4.142857142857143,4.740906081772817,2.0,1.1443563642039711,4.0,-1,1
2022-05-09,JNE3368-KR-XXL,6,4.857142857142857,1.951800145897068,5.0,0.40184112377622383,5.0,-1,1
2022-05-10,JNE3368-KR-XXL,10,5.571428571428571,2.760262237369418,0.6666666666666667,0.49543159470678877,4.0,-1,1
2022-04-13,JNE3368-KR-XXXL,7,3.5714285714285716,2.7602622373694166,2.5,0.7728732100589377,5.0,-1,1
2022-04-15,JNE3368-KR-XXXL,10,5.428571428571429,3.154739442867026,0.6666666666666667,0.5811361061083273,4.0,-1,1
2022-04-16,JNE3368-KR-XXXL,12,6.0,3.9581140290126395,0.19999999999999996,0.659685561554513,2.0,-1,1
2022-04-17,JNE3368-KR-XXXL,4,6.285714285714286,3.683941988065037,-0.6666666666666667,0.5860815866791852,-8.0,-1,1
2022-04-22,JNE3368-KR-XXXL,14,7.857142857142857,4.3369947901195145,6.0,0.551981084853982,12.0,-1,1
2022-04-23,JNE3368-KR-XXXL,16,9.142857142857142,5.27347359996462,0.1428571428571428,0.5767861119101494,2.0,-1,1
2022-04-24,JNE3368-KR-XXXL,2,8.571428571428571,5.855400437691199,-0.875,0.6831299713654767,-14.0,-1,1
2022-04-30,JNE3368-KR-XXXL,5,7.857142857142857,5.956189257922424,1.5,0.7580603545278998,3.0,-1,1
2022-05-16,JNE3368-KR-XXXL,1,6.285714285714286,6.129553700835696,-0.8,0.9751561154490241,-4.0,-1,1
2022-05-09,JNE3373-KR-L,7,4.571428571428571,2.572750982712399,2.5,0.5627891543582098,5.0,-1,1
2022-05-04,JNE3373-KR-M,9,3.2857142857142856,2.9840847683606286,0.8,0.9081994357012326,4.0,-1,1
2022-06-06,JNE3373-KR-M,7,3.5714285714285716,2.4397501823713337,2.5,0.6831298597876126,5.0,-1,1
2022-06-09,JNE3373-KR-M,6,4.142857142857143,2.41029537806548,5.0,0.5817952956514237,5.0,-1,1
2022-05-02,JNE3373-KR-XL,9,3.142857142857143,2.853569193634026,8.0,0.9079535454437893,8.0,-1,1
2022-05-06,JNE3373-KR-XL,3,5.571428571428571,3.8234863173611093,-0.7,0.6862666517349026,-7.0,-1,1
2022-04-14,JNE3373-KR-XXL,8,2.2857142857142856,2.563479777846623,3.0,1.121521912142061,6.0,-1,1
2022-04-28,JNE3373-KR-XXL,12,7.0,3.214550253664319,0.33333333333333326,0.45922139920613136,3.0,-1,1
2022-04-29,JNE3373-KR-XXL,8,7.714285714285714,2.690370836538198,-0.33333333333333337,0.3487517298982459,-4.0,-1,1
2022-06-03,JNE3373-KR-XXL,8,4.714285714285714,2.2886885410853166,7.0,0.4854792845224916,7.0,-1,1
2022-04-18,JNE3373-KR-XXXL,6,3.2857142857142856,2.563479777846623,5.0,0.7801892601565887,5.0,-1,1
2022-04-25,JNE3373-KR-XXXL,8,5.857142857142857,2.0354009783964297,1.6666666666666665,0.34750742478592767,5.0,-1,1
2022-04-29,JNE3373-KR-XXXL,10,5.428571428571429,2.63673679998231,1.0,0.48571458420721264,5.0,-1,1
2022-05-01,JNE3373-KR-XXXL,8,7.285714285714286,2.690370836538197,-0.2727272727272727,0.3692665347235615,-3.0,-1,1
2022-05-17,JNE3373-KR-XXXL,5,5.714285714285714,4.0708019567928595,4.0,0.7123902177704623,4.0,-1,1
2022-05-18,JNE3373-KR-XXXL,16,6.571428571428571,5.50324579550235,2.2,0.8374503197035699,11.0,-1,1
2022-05-19,JNE3373-KR-XXXL,13,6.857142857142857,5.814595756329395,-0.1875,0.8479617574702806,-3.0,-1,1
2022-05-20,JNE3373-KR-XXXL,4,6.285714285714286,5.879747322073337,-0.6923076923076923,0.9354141978775903,-9.0,-1,1
2022-05-21,JNE3373-KR-XXXL,4,6.285714285714286,5.879747322073337,0.0,0.9354141978775903,0.0,-1,1
2022-05-22,JNE3373-KR-XXXL,9,7.428571428571429,5.442338432975997,1.25,0.7326223827399095,5.0,-1,1
2022-05-23,JNE3373-KR-XXXL,10,8.714285714285714,4.680252333449759,0.11111111111111116,0.537078074993472,1.0,-1,1
2022-05-24,JNE3373-KR-XXXL,4,8.571428571428571,4.825527358301297,-0.6,0.5629781261210367,-6.0,-1,1
2022-04-12,JNE3399-KR-L,7,4.0,2.081665999466133,6.0,0.5204163697624408,6.0,-1,1
2022-04-23,JNE3399-KR-L,8,4.0,2.309401076758503,7.0,0.5773501248520945,7.0,-1,1
2022-05-01,JNE3399-KR-L,7,4.714285714285714,2.214669705568283,6.0,0.4697783227433249,6.0,-1,1
2022-05-03,JNE3399-KR-M,12,4.285714285714286,3.6384193323605842,3.0,0.8489643127924633,9.0,-1,1
2022-05-04,JNE3399-KR-M,10,5.142857142857143,4.220133150686577,-0.16666666666666663,0.8205812864093619,-2.0,-1,1
2022-05-05,JNE3399-KR-M,3,4.857142857142857,4.29839394148448,-0.7,0.8849632763426007,-7.0,-1,1
2022-04-06,JNE3405-KR-L,21,11.857142857142858,6.4402011207873375,0.23529411764705888,0.5431494463068102,4.0,-1,1
2022-04-07,JNE3405-KR-L,28,15.714285714285714,6.9213266000646065,0.33333333333333326,0.44044802833923685,7.0,-1,1
2022-04-08,JNE3405-KR-L,21,17.142857142857142,6.817344825970772,-0.25,0.39767842498372025,-7.0,-1,1
2022-04-09,JNE3405-KR-L,24,19.428571428571427,5.855400437691199,0.1428571428571428,0.301380889368913,3.0,-1,1
2022-04-10,JNE3405-KR-L,22,20.571428571428573,5.380741673076394,-0.08333333333333337,0.2615638186151946,-2.0,-1,1
2022-04-11,JNE3405-KR-L,17,21.428571428571427,3.8668308667927223,-0.2272727272727273,0.18045209869589576,-5.0,-1,1
2022-04-12,JNE3405-KR-L,16,21.285714285714285,4.0708019567928595,-0.05882352941176472,0.19124572052906022,-1.0,-1,1
2022-04-13,JNE3405-KR-L,20,21.142857142857142,4.099941927579439,0.25,0.19391616307866846,4.0,-1,1
2022-04-14,JNE3405-KR-L,17,19.571428571428573,2.9920529661723827,-0.15000000000000002,0.15287861089822188,-3.0,-1,1
2022-04-15,JNE3405-KR-L,19,19.285714285714285,2.9277002188456,0.11764705882352944,0.15180667014275934,2.0,-1,1
2022-04-16,JNE3405-KR-L,20,18.714285714285715,2.1380899352993965,0.05263157894736836,0.11424907440726911,1.0,-1,1
2022-04-17,JNE3405-KR-L,4,16.142857142857142,5.580578567035605,-0.8,0.34569953583497776,-16.0,-1,1
2022-04-18,JNE3405-KR-L,4,14.285714285714286,7.18132498717532,0.0,0.5026927139137825,0.0,-1,1
2022-04-19,JNE3405-KR-L,3,12.428571428571429,8.263517065131186,-0.25,0.6648806299052172,-1.0,-1,1
2022-04-20,JNE3405-KR-L,2,9.857142857142858,8.315218406203003,-0.33333333333333337,0.8435727962088616,-1.0,-1,1
2022-04-21,JNE3405-KR-L,2,7.714285714285714,8.097618697581941,0.0,1.0496911765784325,0.0,-1,1
2022-04-22,JNE3405-KR-L,3,5.428571428571429,6.4770657671804654,0.5,1.193143474164709,1.0,-1,1
2022-04-30,JNE3405-KR-L,22,5.285714285714286,7.432233529572073,4.5,1.4060979693059117,18.0,-1,1
2022-05-01,JNE3405-KR-L,16,7.142857142857143,8.33523787760077,-0.2727272727272727,1.166933139493468,-6.0,-1,1
2022-05-02,JNE3405-KR-L,15,9.0,8.44590630621329,-0.0625,0.9384339297532623,-1.0,-1,1
2022-05-03,JNE3405-KR-L,17,11.285714285714286,8.077010290825147,0.1333333333333333,0.7156843927339909,2.0,-1,1
2022-05-04,JNE3405-KR-L,13,12.857142857142858,6.962484504556584,-0.23529411764705888,0.541526530457893,-4.0,-1,1
2022-05-05,JNE3405-KR-L,4,13.0,6.733003292241389,-0.6923076923076923,0.5179232903321614,-9.0,-1,1
2022-05-07,JNE3405-KR-L,1,12.571428571428571,7.457817885886439,-0.75,0.5932354664608729,-3.0,-1,1
2022-05-08,JNE3405-KR-L,1,9.571428571428571,7.253898787483028,0.0,0.7578699433924119,0.0,-1,1
2022-05-11,JNE3405-KR-L,1,7.428571428571429,7.253898787483029,0.0,0.9764862437880287,0.0,-1,1
2022-05-14,JNE3405-KR-L,1,5.428571428571429,6.729466121893657,0.0,1.2396382677838875,0.0,-1,1
2022-04-23,JNE3405-KR-M,1,7.428571428571429,5.711308748355986,-0.75,0.7688299203208164,-3.0,-1,1
2022-05-03,JNE3405-KR-M,8,8.428571428571429,4.961758520831865,7.0,0.5886831444922211,7.0,-1,1
2022-05-04,JNE3405-KR-M,8,8.428571428571429,4.961758520831865,0.0,0.5886831444922211,0.0,-1,1
2022-05-05,JNE3405-KR-M,8,8.142857142857142,4.913538149119954,0.0,0.6034168915775692,0.0,-1,1
2022-05-07,JNE3405-KR-M,2,6.714285714285714,5.056820005836531,-0.75,0.753143292954312,-6.0,-1,1
2022-05-08,JNE3405-KR-M,23,7.714285714285714,7.3646517390909425,10.5,0.9546769535351467,21.0,-1,1
